0,7111.86823854748,3565.32015035387,644.310675274522,12575.1589983531,12581.3388547548,12611.7495110947,1255.44454894936,1740.97880569877,6587.24976778913,1434.68956772385,3936.15734380357,642.509739413946,661.91223268041,4254.78612106461,1631.21820192635,18098.7465962104,12488.1739026312,12575.1589983531,17846.4983738631,12660.7315143646,4441.56447902239,1010.37511687656
7111.86823854748,0,8084.72940998633,7021.10262390911,5476.57523572617,5482.25453123023,5512.87245198353,7724.6511107301,5939.64017258891,2840.49033463363,7877.00978250159,8638.26626692711,7150.11060685597,7322.33065433957,6068.00591050511,6721.11195988888,11921.4771214953,5389.02706930152,5476.57523572617,11745.7607352507,5561.49876042969,3250.72725144156,8092.32883465228
3565.32015035387,8084.72940998633,0,4203.86353097861,13072.7613664575,13081.2969580375,13109.2481794135,2453.52076877504,4945.50210131965,6254.91278760633,4862.82222266454,560.889308179937,4206.99483331373,4198.68177353486,2386.35508000367,5141.46268016671,17135.5372370911,12992.6724611802,13072.7613664575,16833.1124576889,13157.9449917807,4834.0530781563,3404.9082951852
644.310675274522,7021.10262390911,4203.86353097861,0,12497.6691868661,12503.3566289834,12533.9729449625,1886.67810449489,1286.92276781029,6759.86819187853,1009.63112483885,4580.16515677758,129.029127685398,302.161633440439,4750.19075750427,1001.91449261162,18252.9165223899,12410.1287076755,12497.6691868661,18010.5710781055,12582.6012362239,4579.26835480175,1413.74516159228
12575.1589983531,5476.57523572617,13072.7613664575,12497.6691868661,0,11.3324645774414,36.8908683381069,13108.5586478488,11400.3022071151,6862.37370904089,13345.7499109519,13593.6185550524,12626.6745046246,12798.8552666261,10783.3256718051,12169.4216616379,7834.62718033106,87.9628356901752,0,7799.29245434732,86.2050613696359,8417.43785417267,13543.4592228793
12581.3388547548,5482.25453123023,13081.2969580375,12503.3566289834,11.3324645774414,0,30.7893092456631,13115.5539861694,11405.4293029372,6871.47018069304,13351.0163820767,13602.269354155,12632.3638410086,12804.5614065139,10792.2702907688,12174.3408023619,7839.19290965924,93.2350879757212,11.3324645774414,7804.35244374733,79.3977041880126,8424.98582480663,13549.8472764634
12611.7495110947,5512.87245198353,13109.2481794135,12533.9729449625,36.8908683381069,30.7893092456631,0,13145.4210638726,11436.1803002984,6898.32296713256,13381.7433276918,13630.0160027115,12662.9795361414,12835.1714754265,10819.4462784604,12205.1167825166,7818.56800962814,123.861866042479,36.8908683381069,7784.85387630683,49.315452626516,8454.31803927246,13580.1444867547
1255.44454894936,7724.6511107301,2453.52076877504,1886.67810449489,13108.5586478488,13115.5539861694,13145.4210638726,0,2938.56561860295,6734.92502986513,2415.56040130862,2752.12690702562,1855.36805115689,1808.35169843576,3715.79638793067,2884.43051125659,18171.8597490401,13023.0765471794,13108.5586478488,17900.5964549055,13194.7168483292,4738.21832657603,986.145139192695
1740.97880569877,5939.64017258891,4945.50210131965,1286.92276781029,11400.3022071151,11405.4293029372,11436.1803002984,2938.56561860295,0,6083.95844733045,1952.9958794089,5401.87426797931,1401.36144879372,1565.51920843191,4881.55363724275,805.947371751664,17456.9419133296,11312.4151833334,11400.3022071151,17231.6660481476,11484.2737162053,3913.6031626875,2679.08585953977
6587.24976778913,2840.49033463363,6254.91278760633,6759.86819187853,6862.37370904089,6871.47018069304,6898.32296713256,6734.92502986513,6083.95844733045,0,7754.87679241015,6758.73917474102,6877.26784425331,7027.39219532773,3925.5040016491,6873.76729443771,11511.4968301972,6785.46511704943,6862.37370904089,11260.5307763662,6946.27244866013,2188.20489393331,7405.10793083149
1434.68956772385,7877.00978250159,4862.82222266454,1009.63112483885,13345.7499109519,13351.0163820767,13381.7433276918,2415.56040130862,1952.9958794089,7754.87679241015,0,5163.41025558221,907.253090078747,796.780973618209,5686.44575788346,1255.15724443016,19234.813143667,13257.922272793,13345.7499109519,18996.0333157837,13429.9813578813,5569.75119328914,1565.28301058883
3936.15734380357,8638.26626692711,560.889308179937,4580.16515677758,13593.6185550524,13602.269354155,13630.0160027115,2752.12690702562,5401.87426797931,6758.73917474102,5163.41025558221,0,4570.90429605951,4545.46641678142,2853.99203364282,5543.92486440591,17515.1416616014,13514.1069539283,13593.6185550524,17207.3060019698,13678.5856908484,5387.64924630434,3649.08314109851
642.509739413946,7150.11060685597,4206.99483331373,129.029127685398,12626.6745046246,12632.3638410086,12662.9795361414,1855.36805115689,1401.36144879372,6877.26784425331,907.253090078747,4570.90429605951,0,173.565098288555,4817.23261051492,1057.86252252635,18373.1282495359,12539.1357012945,12626.6745046246,18130.0195980331,12711.6093666145,4698.42932124124,1322.84157755313
661.91223268041,7322.33065433957,4198.68177353486,302.161633440439,12798.8552666261,12804.5614065139,12835.1714754265,1808.35169843576,1565.51920843191,7027.39219532773,796.780973618209,4545.46641678142,173.565098288555,0,4895.17915770785,1166.30750083367,18527.357073737,12711.3314502304,12798.8552666261,18282.9722371601,12883.8151795126,4851.74404982292,1197.19855537041
4254.78612106461,6068.00591050511,2386.35508000367,4750.19075750427,10783.3256718051,10792.2702907688,10819.4462784604,3715.79638793067,4881.55363724275,3925.5040016491,5686.44575788346,2853.99203364282,4817.23261051492,4895.17915770785,0,5411.92308264414,14800.2580738863,10705.4478479761,10783.3256718051,14505.3144746583,10867.6284054893,2925.89273365321,4649.15742895857
1631.21820192635,6721.11195988888,5141.46268016671,1001.91449261162,12169.4216616379,12174.3408023619,12205.1167825166,2884.43051125659,805.947371751664,6873.76729443771,1255.15724443016,5543.92486440591,1057.86252252635,1166.30750083367,5411.92308264414,0,18262.2647226954,12081.4781992674,12169.4216616379,18036.3277937949,12252.9773325648,4695.20152363648,2363.30306381898
18098.7465962104,11921.4771214953,17135.5372370911,18252.9165223899,7834.62718033106,7839.19290965924,7818.56800962814,18171.8597490401,17456.9419133296,11511.4968301972,19234.813143667,17515.1416616014,18373.1282495359,18527.357073737,14800.2580738863,18262.2647226954,0,7893.50095267262,7834.62718033106,378.351273225459,7796.8355578701,13675.6971029572,18900.3513447305
12488.1739026312,5389.02706930152,12992.6724611802,12410.1287076755,87.9628356901752,93.2350879757212,123.861866042479,13023.0765471794,11312.4151833334,6785.46511704943,13257.922272793,13514.1069539283,12539.1357012945,12711.3314502304,10705.4478479761,12081.4781992674,7893.50095267262,0,87.9628356901752,7854.96260036885,172.579291483225,8333.46313460077,13456.7850403209
12575.1589983531,5476.57523572617,13072.7613664575,12497.6691868661,0,11.3324645774414,36.8908683381069,13108.5586478488,11400.3022071151,6862.37370904089,13345.7499109519,13593.6185550524,12626.6745046246,12798.8552666261,10783.3256718051,12169.4216616379,7834.62718033106,87.9628356901752,0,7799.29245434732,86.2050613696359,8417.43785417267,13543.4592228793
17846.4983738631,11745.7607352507,16833.1124576889,18010.5710781055,7799.29245434732,7804.35244374733,7784.85387630683,17900.5964549055,17231.6660481476,11260.5307763662,18996.0333157837,17207.3060019698,18130.0195980331,18282.9722371601,14505.3144746583,18036.3277937949,378.351273225459,7854.96260036885,7799.29245434732,0,7765.287923239,13431.6017129527,18638.7125223218
12660.7315143646,5561.49876042969,13157.9449917807,12582.6012362239,86.2050613696359,79.3977041880126,49.315452626516,13194.7168483292,11484.2737162053,6946.27244866013,13429.9813578813,13678.5856908484,12711.6093666145,12883.8151795126,10867.6284054893,12252.9773325648,7796.8355578701,172.579291483225,86.2050613696359,7765.287923239,0,8503.60356739147,13629.2404303264
4441.56447902239,3250.72725144156,4834.0530781563,4579.26835480175,8417.43785417267,8424.98582480663,8454.31803927246,4738.21832657603,3913.6031626875,2188.20489393331,5569.75119328914,5387.64924630434,4698.42932124124,4851.74404982292,2925.89273365321,4695.20152363648,13675.6971029572,8333.46313460077,8417.43785417267,13431.6017129527,8503.60356739147,0,5310.06038904442
