,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,0.11112789710999506,0.1084990154982474,0.020474535161754313,0.18443052891017958,0.18473798528209157,0.1850724876044383,0.04093023840743744,0.05237668051805042,0.05926651273773847,0.030768321925170303,0.1240282667462918,0.019146076258340982,0.016931136881213,0.0837974577185373,0.05307885848518747,0.16283611923059613,0.18345798247034095,0.18443052891017958,0.16047352326813288,0.1859194266398512,0.04185042009454708,0.021943260242952352
1,0.11112789710999506,0.0,0.20766469247322702,0.0951946621402718,0.07368989415109697,0.07398161190457189,0.07432264796145645,0.14758895622640447,0.06727237917600097,0.0922340094542148,0.09476128428845451,0.22366005722971513,0.09699987835045007,0.09982648145658689,0.17419223633676,0.07240372158942229,0.13661212025291622,0.07269957152555705,0.07368989415109697,0.14103069914029934,0.07515847324155031,0.08363228862108363,0.13260501725047907
2,0.1084990154982474,0.20766469247322702,0.0,0.12895664775419008,0.27565011046614407,0.2759957496049483,0.27629397043729476,0.06799172376105743,0.15994053426195162,0.11989591652763945,0.13866438800212116,0.016029326249096823,0.1276425998638387,0.1253274004358216,0.036148727501806574,0.16142706154793302,0.18916228614603098,0.27477880340375016,0.27565011046614407,0.18194321146995213,0.27714106335943994,0.12403251912300917,0.08910703507580232
3,0.020474535161754313,0.0951946621402718,0.12895664775419008,0.0,0.1688834971215381,0.16917589426392254,0.1695167404712784,0.06137192925107694,0.03247659618864292,0.0632137089562306,0.01229693051131969,0.14450191313611943,0.0018060177186362122,0.004660869017689603,0.10342293024276576,0.032642211934863004,0.16465881239700686,0.16789379797955584,0.1688834971215381,0.16344915294977735,0.17035296299155694,0.041780550499011956,0.041602332867273516
4,0.18443052891017958,0.07368989415109697,0.27565011046614407,0.1688834971215381,0.0,0.0003605551275528502,0.0006484597134901103,0.21938931263851008,0.14025610610593595,0.1561486375220606,0.16814105655667547,0.2914167375083249,0.17068853066332085,0.17351307875778033,0.24063263307373634,0.14471211144889562,0.15627972133324436,0.0010076705810951757,0.0,0.16402079502306613,0.0015026643005076111,0.15317835486777703,0.20561655988757077
5,0.18473798528209157,0.07398161190457189,0.2759957496049483,0.16917589426392254,0.0003605551275528502,0.0,0.0003482814953779759,0.21971492643877485,0.14052611038521182,0.15649871117678937,0.16841733669664752,0.29176340363382786,0.17098100040648,0.1738061348169303,0.24098163768220957,0.14497215870640273,0.156606954187869,0.001282263623435385,0.0003605551275528502,0.1643528886268918,0.0011815244390318757,0.15351266788118134,0.20592939688154452
6,0.1850724876044383,0.07432264796145645,0.27629397043729476,0.1695167404712784,0.0006484597134901103,0.0003482814953779759,0.0,0.22003735137472646,0.1408723684758832,0.15678820268119575,0.16876247983483045,0.29205977812770373,0.17132182231113954,0.17414675650154965,0.2412734233188676,0.1453196548991337,0.1567123511405403,0.0016237302731879587,0.0006484597134901103,0.16446924484534595,0.0008542247947614142,0.15382663130941657,0.20626092455917558
7,0.04093023840743744,0.14758895622640447,0.06799172376105743,0.06137192925107694,0.21938931263851008,0.21971492643877485,0.22003735137472646,0.0,0.0931508078333151,0.0734568070365376,0.07069654164102722,0.08329046283939316,0.05996412594209869,0.05753908584605969,0.04854147916988695,0.09400366429028292,0.16958847661321869,0.21845012634465844,0.21938931263851008,0.16507085781566483,0.22089129928541967,0.06711549523023803,0.02130189193475799
8,0.05237668051805042,0.06727237917600097,0.15994053426195162,0.03247659618864292,0.14025610610593595,0.14052611038521182,0.1408723684758832,0.0931508078333151,0.0,0.07259351279558064,0.028187727826116303,0.17569823960415443,0.03413977445737165,0.03692116195354868,0.13204192440282095,0.007318640584149014,0.16295040227011476,0.1392524430665364,0.14025610610593595,0.16360576181784947,0.14168733500211414,0.05138979373377724,0.07398885591762719
9,0.05926651273773847,0.0922340094542148,0.11989591652763945,0.0632137089562306,0.1561486375220606,0.15649871117678937,0.15678820268119575,0.0734568070365376,0.07259351279558064,0.0,0.07430078936326104,0.1354937640631557,0.06386844369487661,0.06462805969550926,0.08451602510768097,0.07871701849030205,0.10356960799380205,0.15530244556991232,0.1561486375220606,0.10135688333800763,0.15762931009173994,0.022194111831761235,0.07018723032008099
